"professional_id","timestamp","latitude","longitude","trigger_type"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:35:47.929Z","49.4272394094634","32.09871831733041","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:35:48.134Z","49.4272394094634","32.09871831733041","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:35:48.156Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:35:48.166Z","49.4272394094634","32.09871831733041","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:35:48.184Z","49.4272394094634","32.09871831733041","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:35:48.191Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:36:53.840Z","49.42723941966292","32.09871838773036","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:36:53.859Z","49.42723941966292","32.09871838773036","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:36:53.869Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:36:53.881Z","49.42723941966292","32.09871838773036","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:36:53.890Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:37:59.839Z","49.427239419982726","32.09871838998466","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:37:59.857Z","49.427239419982726","32.09871838998466","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:37:59.874Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:37:59.882Z","49.427239419982726","32.09871838998466","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:37:59.894Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:05.828Z","49.42719950249544","32.098771808750705","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:05.857Z","49.42719950249544","32.098771808750705","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:05.865Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:05.873Z","49.42719950249544","32.098771808750705","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:05.879Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:30.151Z","49.427193977834754","32.098779201997516","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:39:30.156Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:45:00.079Z","49.42719380138055","32.09877943815226","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:45:00.100Z","49.42719380138055","32.09877943815226","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:45:00.110Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:45:00.124Z","49.42719380138055","32.09877943815226","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:45:00.151Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:50:30.052Z","49.42719380000537","32.098779439992775","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:50:30.077Z","49.42719380000537","32.098779439992775","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:50:30.090Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:50:30.097Z","49.42719380000537","32.098779439992775","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:50:30.104Z","49.42989338652221","32.09829333909222","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:56:00.108Z","49.42719379999998","32.09877943999999","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:56:00.314Z","49.42719379999998","32.09877943999999","time"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:56:00.336Z","49.42719379999998","32.09877943999999","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T16:56:00.351Z","49.42719379999998","32.09877943999999","distance"
"c46f8240-467b-465a-9674-f97e0658aed5","2017-05-16T17:01:30.015Z","49.42722865841466","32.09864412220184","distance"
